BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,0,1,1,0,0,0,The bathroom was sufficient and for the most part clean.
0,0,0,0,0,0,0,1,0,0,0,We actually had a spectacular view of the mountains from a small window in our shower (Rm #12).
0,0,0,0,0,0,0,0,1,0,0,"The service was excellent and we found that the staff went out of their way to accomodate us (make dinner reservations, give directions, taxi pick-up's, etc.)."
1,0,0,0,0,0,0,0,0,0,0,The rooftop deck has an amazing view and is great for lounging at night and for eating a quick breakfast (for cheap and easy breakfast go to La Dulce _____ panederia - walk one block towards ocean and make first left and then first right).
0,0,0,0,0,0,0,1,0,0,0,"We also had our own patio area where where we could hang wet clothes, snokel gear, etc. (seperate patio but not secluded from view of other rooms)."
0,0,0,0,1,0,0,0,0,0,0,Esperanza main strip is only 5 min walk from hotel.
0,0,0,0,0,0,0,1,0,0,0,"A few minor down sides were tin roof (we had 3rd floor room and heavy rains were LOUD), roosters making noise quite often (yes, even in middle of night), and rental charges for everything (bikes, towels, chairs, etc.)"
0,0,0,0,0,0,0,0,0,0,1,We rented bikes for $15/day from hotel but they were in pretty poor condition.
0,0,0,0,0,0,0,0,0,0,1,We were able to bike all the way to Blue Beach but it took an hour and was difficult since bikes were stuck in low gear.
0,0,0,0,0,0,0,0,0,0,0,Be careful snorkeling at Red Beach.
0,0,0,0,0,0,0,0,0,0,0,We swam out to island about 100 yds off shore only to realize that current on way in was very strong.
0,0,0,0,0,0,0,0,0,0,0,I would not suggest doing this without fins unless you are VERY strong swimmer and even take caution with fins if you are a strong swimmer.
0,0,0,0,0,0,0,0,0,0,0,Currents can be dangerous and ther are no warnings.
0,0,0,0,0,0,0,0,0,0,0,Snorkeling really wasn't worth the effort.
0,0,0,0,0,0,0,0,0,0,0,"Note that if you plan to rent a car, many rental places have minimum 3 day rentals during high season."
0,0,0,0,1,0,0,1,0,0,0,"The small, basic rooms are made up for by the great location and roof top views."
0,0,0,0,0,0,0,0,0,0,1,The convenience store downstairs is nice to grab a snack or a 6-pack of beer.
0,1,0,0,0,0,0,0,0,0,1,I'm guessing this is one of best accomadations near Esperanza for this price range.
0,0,0,0,0,0,0,0,0,0,0,Our favorite beach was Blue Beach and Playa Luna.
0,0,0,0,0,0,0,0,0,0,0,If you get there in teh morning you can easily have 300 yds of sand to yourself.
0,0,0,0,0,0,0,0,0,0,1,We loved the beaches on Vieques and the lack of crowds made it all the more wonderful.
0,0,0,0,0,0,0,0,0,0,1,"Dare I say ""Perfect""?"
0,0,0,0,0,0,0,0,0,0,0,<
0,0,0,0,0,0,0,0,0,0,1,Content>I've been to GV on four seperate occasions.
0,0,0,0,0,0,0,0,1,0,1,"Each time I vist, they increasingly treat me like a king -- meeting me at my taxi/car whereupon four or five people greet me by name, escorting me to my (always upgraded room) via private elevator."
0,0,0,0,0,0,0,0,0,0,1,It's heaven.
0,0,0,0,0,0,0,0,0,0,1,"And, if you are not wealthy, you should visit the cafe anyway."
0,0,0,0,0,0,0,0,0,0,1,Have an expensive coffee and pastry and soak in the sublime atmosphere.
0,0,0,0,0,0,0,0,0,0,1,"For all the wealth that flows here, you will NOT feel out of place or of a lesser class."
0,0,0,0,0,0,0,0,1,0,0,Every guest is treated with near-honor.
0,0,0,0,0,0,0,0,1,0,0,"Sure, there are hiccups from time to time, but just speak up -- they will apologize and go beyond in making things right."
0,0,0,0,0,0,0,0,0,0,1,Among the finest hotels in Paris -- and the world.
0,0,0,0,0,0,0,0,0,0,1,Lots to recommend this hotel The
0,0,0,0,0,0,0,0,0,0,1,Rex has a lot of positives.
0,0,0,0,1,0,0,0,0,0,0,"It is well located, near Union Square with lots of shops and restaurants nearby."
0,0,0,0,0,0,1,1,1,0,0,"The staff are friendly and the rooms, while small, are clean and well furnished."
1,0,0,0,0,0,0,0,0,0,1,"There is free wireless Internet access in the rooms and another nice touch is the free glass of wine served between 5 and 6 - this ensures the guests gravitate to the lounge and creates a warm, friendly atmosphere."
0,0,0,0,0,1,0,0,0,0,0,We had breakfast in the restuarant and it was good although there are plenty of other good restaurants and diners nearby.
0,0,0,0,0,0,0,1,0,0,0,The only fault we would find is in the lack of tea and coffee making facilities in the rooms.
0,1,0,0,0,0,0,0,0,0,0,"All in all, a good value mid range hotel."
0,0,0,0,0,0,0,0,0,0,1,Expected better Stayed with my wife and two teenage children for four nights.
0,0,0,0,1,0,0,1,0,0,0,The hotel is well located and the renovated rooms were adequate in terms of size and amenities but I would not rate them 4 star.
1,0,0,0,0,0,0,0,0,0,0,Some areas of the hotel need upgrading.
0,0,0,0,0,0,0,0,1,0,0,"We found the service variable, ranging from very helpful to down right rude and argumentative when we checked in having used a booking service instead of the hotel's direct system."
0,1,0,0,0,0,0,0,0,0,0,"We found the dining options expensive even for a chain and considering the plethora of great places to eat within walking distance, I would recommend dining out.If you can secure a special rate and spend most of your time out and about, then the location will compensate for the hotel's downsides."
0,0,0,0,0,0,0,0,0,0,1,Otherwise I would look elsewhere.
0,0,0,0,0,0,0,0,1,0,1,Great place and great people...
0,0,0,0,0,0,0,0,0,0,1,I really liked this place and will go back.
0,1,0,0,0,0,0,0,0,0,0,You can find specials and packages on their website..
0,0,0,0,0,1,0,0,0,0,1,"The drinks and the view at the bar on the roof are great, but the sushi was average."
0,0,0,0,0,0,0,0,1,0,0,The staff is awesome.
1,0,0,0,0,0,0,1,0,0,0,"First and formost this hotel is a nice property, how ever the rooms are not at all as they tell on the website."
0,0,0,0,0,0,0,1,0,0,0,I booked a one bedroom (bedroom) being a key word there) Suite....It was not a suite by any defiinition.
0,0,0,0,0,0,0,1,0,0,0,It was a normal sized regular room with a pull down bed with a small divider in the middle of the beds.
0,0,0,0,0,0,0,1,0,0,0,THATS NOT A SUITE....THATS A LOAD OF CRAP.
0,0,0,0,0,0,0,1,0,0,0,I reserved a top floor suite with ocean veiw.....they put me on the first floor over looking a ton of screaming kids.
0,0,0,0,0,0,0,1,0,0,0,The room was supposed to have two TV's.
0,0,0,0,0,0,0,1,0,0,0,It had one.
0,0,0,0,0,0,0,1,0,0,0,"When I called to ask about it, I was told that the was not the case and that the internet website does not have a second tv listed for the one bedroom suite....and low and behold...it does."
0,0,0,0,0,0,0,0,0,1,0,"As I was on my first floor balcony smoking a ciggarette to calm my nerves from dealing with this, somone from a top floor decided to spit and hit me in the back on my head and my hand."
0,0,0,0,0,0,0,0,0,1,0,Imagine the anger.
0,0,0,0,0,0,0,0,0,1,0,"You book a top floor, you get first floor, you booked a suite, and got a room...you go out to your balcony to relax...and someone from a top floor....(which you reserved) has just spit on the back of your head."
0,0,0,0,0,0,0,0,0,0,1,The hotels idea of compensasion was breakfast for two.
0,0,0,0,0,0,0,0,0,0,1,"NOT A NEW ROOM, NOT A SUITE, NOT A TOP FLOOR...but breakfast."
0,0,0,0,0,0,0,0,0,0,1,Yay!
0,0,0,0,0,0,0,0,1,0,0,"After 2 hours of dealing with the floor manager (Matthew Sims) ..(If you ever have to deal with this man, go above him."
0,0,0,0,0,0,0,0,1,0,0,He will do nothing but smile in your face and tell you have a nice day after he has ruined it.)
0,0,0,0,0,0,0,0,0,0,1,"I decdied to find another hotel, at a higher rate, and after driving 4 hours on no sleep after working a 12 hour shift."
0,0,0,0,0,0,0,0,0,0,1,Seems like this would be the end of the nightmare right?
0,0,0,0,0,0,0,0,0,0,1,WRONG!!!
0,0,0,0,0,0,0,0,0,1,0,"Two days after the ordeal with the Newport Beachside Resort I was on my way home, and decided to pull money out of my account for the turnpike home."
0,0,0,0,0,0,0,0,0,0,1,The NewPort Beachside Resort had put a charge hold on my debit card.
0,0,0,0,0,0,0,0,0,1,0,I had no money to get home!!!!!!!!!!!
0,0,0,0,0,0,0,0,0,0,1,"I called, and spoke with Matthew Sims once again just to be laughed at and told to have a nice day."
0,0,0,0,0,0,0,0,0,0,1,"I decided that Mr. Sims would change his tune when he was confronted with this issue in person, and in front of other guests....I was wrong."
0,0,0,0,0,0,0,0,0,0,1,I watched Mr Sims.
0,0,0,0,0,0,0,0,0,0,1,(Newport Beachside Resort Manager) give a coupe the same line of crap that he gave to my girlfriend and I.
0,0,0,0,0,0,0,0,0,0,1,I was disgusted and appauled by his actions.
0,0,0,0,0,0,0,0,0,0,1,"I was told by Mr. Sims that I should mind my own business to keep things civil I was told that Security would be called, and threatened with police."
0,0,0,0,0,0,0,0,0,0,1,"The Police were called to the resort, and just so happens the Manager above Mr. Matthew Sims was standing at the front desk."
0,0,0,0,0,0,0,0,0,0,1,The other manager (Mr. Valdez) was very helpfull and helped me on my way.
0,0,0,0,0,0,0,0,0,0,1,However.....he charged my debit card a total of $484.
0,0,0,0,0,0,0,0,0,0,1,00 instead of giving me $140.
0,0,0,0,0,0,0,0,0,0,1,00 from the $343.
0,0,0,0,0,0,0,0,0,0,1,00 that they had already held from my bank account.
0,0,0,0,0,0,0,0,0,1,0,So on the way home I was once more reminded of my vacation stay at the Newport Beachside Resort when I had to be embarassed and use my high intrest credit card to pay for dinner.
0,0,0,0,0,0,0,0,0,0,1,"This hotel ruined not only my weekend, but my vacation and the relaxation I hoped to get."
0,0,0,0,0,0,0,0,0,0,1,"Imagine working a high stress, high liability job....only to go on vacation and deal with same type of people.I DO NOT RECOMEND ANYONE TO STAY AT THIS HOTEL!!!!!!!!"
0,0,0,0,0,0,0,0,0,1,0,Feel free to contact me via E-mailZacharias J ReisPba_fla@yahoo.
0,0,0,0,0,0,0,0,0,1,0,com
0,0,0,0,0,0,0,0,0,0,1,Get it booked!
0,0,0,0,0,0,0,0,0,0,1,Have just returned from a weekend in Barcelona with 12 girlfriends who all had a fantastic time at the H10 Marina.
0,0,0,1,0,0,0,0,1,0,0,We found the staff (especially the reception and bar staff) extremely friendly.
0,0,0,1,0,0,0,0,1,0,0,Our weekend got off to a bad start when one girl had her purse pinched on the metro (be very careful) but the reception staff were very helpful and told us exactly what we needed to do and where the police station was.
0,0,0,0,0,0,0,0,1,0,0,They also gave her some vouchers for a couple of free drinks!
0,0,0,0,0,0,1,1,0,0,0,"I read some negative reviews on here before our visit regarding the rooms - all our rooms were clean, spacious (they accommodated an extra bed in double rooms to make things cheaper), the air conditioning worked and the windows opened."
1,0,0,0,1,0,0,0,0,0,0,"The roof top pool, ok is on the small side but the beach is only 5 minutes walk away if you need more water!"
1,0,0,0,0,1,0,0,0,0,0,I really could not fault this hotel - the lobby and bar area is spacious and the breakfast had a wide range to suit all tastes.
0,0,0,0,0,0,0,0,0,0,1,I would have no hesitation in returning to this hotel.
0,0,0,0,0,0,0,0,0,0,0,If I was to give one tip then take a taxi from the airport - we got the train and then the metro but had to make few changes along the way.
0,1,0,0,0,0,0,0,0,1,0,Our minibus which the hotel booked for us returning to the airport only cost 55 euro's between 6 of us.
0,0,0,0,0,0,0,0,0,0,1,Great place to stay
0,0,0,0,0,0,0,0,0,0,1,We have now stayed at the Nob Hill Motor Inn three times and have been there several nights each time we were in San Franscisco.
0,0,0,0,0,0,0,0,0,0,1,We have never been disappointed.
0,0,0,0,0,0,0,0,1,0,0,"The people who run this inn are very helpful, friendly, and resourceful."
0,0,0,0,0,0,1,1,0,0,0,"Our room has always been very clean, quiet, and comfortable."
0,0,0,0,1,0,0,0,0,0,0,It is located conveniently close to public transportation and we have always been given good directions at the front desk.
0,0,0,0,0,0,0,0,0,0,1,We definitely will go back the next time we visit the area.
0,0,0,0,1,0,0,0,0,0,0,unbeatable Location I had booked 3 rooms via
0,0,0,0,0,0,0,1,0,0,1,"Priceline, and had then contacted the hotel directly asking if I could have the rooms close together."
0,0,0,0,0,0,0,1,1,0,0,"Rene Wildeman replied immediately and the reservations department got back to me letting me know they would try to put us together, and then offered us an upgrade for $31 per night per room."
0,0,0,0,0,0,0,1,0,0,0,"We accepted it, and was glad we did since I saw a regular room later on and it was tiny."
0,0,0,0,0,0,0,1,0,0,0,I am pretty sure our luggage would not fit in there.
0,0,0,0,1,0,0,0,0,0,0,We took the train from Schipol to Central Station and then walked the straight road to the hotel.
0,0,0,0,1,0,0,0,0,0,0,It was about 7 mins away.
0,0,0,1,0,0,0,1,0,0,0,"Check in was prompt, the desk people were very friendly and the rooms were ok."
0,0,0,0,0,0,0,1,0,0,0,They were dark since they were in the back with no view at all but the size of the rooms were amazing.
0,0,0,0,0,0,1,0,0,0,0,I did not like the toiletries that came with the hotel however.
0,0,0,0,0,0,1,0,0,0,0,The shampoo felt like watered down laundry detergent.
0,0,0,0,0,0,1,0,0,0,0,I would recommend taking your own supply.
0,0,0,0,0,0,0,0,0,1,0,"Also, a warning, be careful of what you sign up for as wireless internet."
0,0,0,0,0,0,0,0,0,1,0,We were told to open the internet page and follow instructions to sign up for internet.
0,0,0,0,0,0,0,0,0,1,0,"Well, we turned on my laptop and Tmobile came up."
0,0,0,0,0,0,0,0,0,1,0,"So we signed up for it, and lost signal right after that."
0,0,0,0,0,0,0,0,0,1,0,Turns out that was not what the hotel offered.
0,0,0,0,0,0,0,0,0,1,0,"So, I will now have to dispute those charges since the connection was bad and I did not get access at all except for the first few mins it needed the credit card number."
0,0,0,0,1,0,0,1,0,0,0,"The beds were very comfortable, the toilet paper felt like sandpaper :)The location was unbeatable."
0,0,0,0,1,0,0,0,0,0,0,It was in the middle of the tourist section.
0,0,0,0,1,0,0,0,0,0,0,"After I saw where the Crowne Plaza and Marriott was located, I was glad I won the Red Leeow bid, since we like being in the center of touristy things and this was it."
0,0,0,0,1,0,0,0,0,0,0,"The RDL was literally a block away, we could be there in about 5 mins."
0,0,0,0,0,0,0,0,0,1,0,"Loved Extase coffee shop, people in Amsterdam were so so friendly I cant begin to say enough!"
0,0,0,0,0,0,0,0,0,1,0,"Remember to buy water from the supermarket near Madame Tussauds, much cheaper than anywhere else."
0,1,0,0,0,0,0,0,0,0,0,We were charged city taxes of 5.66 euros per night per room.
0,0,0,0,0,0,0,0,1,0,0,Room service was quick and efficient.
0,0,0,0,0,0,0,0,1,0,0,"Only once did we come back and see that housekeeping had kept a bag of trash on the bathroom sink and had forgotten to remove it, however someone came up in seconds after I called the front desk and had it cleared and kept on aplogizing."
0,0,0,0,0,1,0,0,0,0,0,"There was an electric kettle in the rooms with cups, coffees, teas, sugar and creamer."
0,0,0,0,0,0,0,1,0,0,0,The only thing I did not like was the absence of an iron in the room.
0,0,0,0,0,0,0,1,0,0,0,I was told we would need to go to the ironing room on the third floor to iron...which felt wierd.
0,0,0,1,0,0,0,0,0,0,0,We also asked if we could keep one room till about 1pm and check out from the other two rooms since our flight was at 5pm and we were planning to leave the hotel around 2pm.
0,0,0,0,0,0,0,0,1,0,1,"The desk agent was very quick to say no and it was abrupt, if the other agents had not been nice I would have had a problem with it.Anyway, it was a good hotel, not to be compared to a 4 star in the US but good...I would recommend the hotel but remember it might be a good idea to take the upgrade if offered and it is reasonable."
0,0,0,0,0,0,0,0,1,0,1,great experience except... ...for the concierge problem.
0,0,0,0,0,0,0,0,0,0,0,More on that later.
0,0,0,0,0,0,0,0,0,0,0,We actually stayed at this W twice in ten days.
0,0,0,0,0,0,0,0,0,0,0,Our stays bookended a trip to SF.When we first arrived the cab dropped us at the restaurant entrance not the main entrance.
0,0,0,1,0,0,0,0,0,0,0,When we got to the bottom of the staircase leading to check-in the bellman could not have been nicer.
0,0,0,1,0,0,0,0,0,0,0,He got an extra guy to help with all of our gear.
0,0,0,1,0,0,0,1,0,0,0,"Both check ins were smooth, staff lovely, room was great."
0,0,0,1,0,0,0,0,0,0,0,"The second check-in was particularly nice, as one of the young ladies behind the desk made a special point to welcome my son back to the hotel with a high five and It's great to see you again."
0,0,0,0,0,0,0,0,0,0,0,Went a long way.
0,0,0,0,0,0,0,0,0,0,0,"We had a view of Mt. Rainier the first leg, lower down the second."
0,0,0,0,0,0,0,0,1,0,0,Room service during both stays was excellent.
1,0,0,0,0,1,0,0,0,0,0,"The lobby was lovely to hang out in, the restaurant was very, very good."
0,0,0,0,0,0,0,0,1,0,0,To the concierge problem...we dealt with three concierges during our stays.
0,0,0,0,0,0,0,0,1,0,0,"Two of which were fine, one simply didn't do his job or meet our requests."
0,0,0,0,0,0,0,0,1,0,0,"First, he was on his cell phone at the concierge desk and seemed annoyed that we interrupted him."
0,0,0,0,0,0,0,0,0,0,0,We wanted to make dinner reservations for two nights and asked whether we needed reservations for a third restaurant.
0,0,0,0,0,0,0,0,0,0,0,"It was early in the day, he said the first two would not be open, but would make the reservations later and noted it on the computer."
0,0,0,0,0,0,0,0,0,0,0,He then said we did not need reservations at the third.
0,0,0,0,0,0,0,0,0,0,0,"That was that, thanks!,"
0,0,0,0,0,0,0,0,1,0,0,"and we were on our way.Later that evening, we arrived at the 'no reservation' restaurant to discover a two hour wait for a table of three and Oh no, we ALWAYS recommend reservations."
0,0,0,0,0,0,0,0,1,0,0,"Hmmm, basic info a concierge should know."
0,0,0,0,0,0,0,0,0,0,0,We walked back to the hotel to check on the other reservations with the evening concierge.
0,0,0,0,0,0,0,0,0,0,0,Neither had been made.
0,0,0,0,0,0,0,0,1,0,0,He was very apologetic and expressed that this had been a problem for a number of guests that day.
0,0,0,0,0,0,0,0,1,0,0,He took care of the reservations and found us another place to eat that evening.
0,0,0,0,0,0,0,0,1,0,0,"Despite the intitial problem, it was dealt with in a more than satisfactory way and we would absolutely stay there again."
0,1,0,0,1,0,0,0,0,0,0,A great value in a prime location
0,0,0,0,0,0,0,0,0,0,0,We were staying at the Pan Pacific for our anniversary and booked our trip through priceline.
0,1,0,0,0,0,0,0,0,0,0,"According to the Pan Pacific's rates, the cheapest room in the place is $340 per night, but we found a great all-inclusive deal that averaged out to about $100 per night."
0,0,0,0,0,0,0,0,1,0,0,"The service was above average, but not as excellent as all of the reviews that I had read."
0,0,0,1,0,0,0,0,1,0,0,"The staff was friendly and helpful, especially at the concierge desk."
0,0,0,0,0,0,0,0,1,0,0,"After a long travel day, our room wasn't ready when we arrived, and it took a little prompting on my part to speed up the process - which I shouldn't have to do."
0,0,0,0,0,0,0,0,0,0,1,"Everything else was extremely positive after that, though."
0,0,0,1,0,0,0,0,0,0,0,The concierge was very helpful in booking us a rental car.
0,0,0,0,0,0,1,1,0,0,0,The room was very clean and nicely decorated.
0,0,0,0,0,0,0,1,0,0,0,"It's not a huge room, but we weren't in our room very often anyways."
0,0,0,0,0,0,0,1,0,0,0,Another note about the room - the street noise is pretty loud at times; I woke to the sounds of bottles being dumped into a bin from the lounge across the street and the ambulance/police sirens a few times as the windows are single-paned and don't keep out sound very well.
1,0,0,0,0,0,0,0,0,0,0,"The workout room on the 5th floor was nice, and it seemed to be getting regular use from the hotel guests."
1,0,0,0,0,0,0,0,0,0,0,It was maintained very well.
0,0,0,0,0,0,0,0,0,0,0,"We didn't eat at the restaurant, and it didn't look as though it received a lot of business."
0,0,0,0,0,1,0,0,0,0,0,"The menu looked great, but was pricey."
0,0,0,0,0,0,1,0,0,0,0,Housecleaning was fantastic!
0,0,0,0,0,0,1,0,0,0,0,They really did a nice job each day on our room.
0,0,0,0,1,0,0,0,0,0,0,The Pan Pacific is convenient for getting on the bus line and trolley lines.
0,0,0,0,1,0,0,0,0,0,0,Most lines were 1-3 blocks away.
1,0,0,0,0,0,0,0,0,0,0,"Finally, I liked the 3rd floor lobby."
0,0,0,0,0,0,0,0,0,0,0,"It was a good choice for placing the lobby, as we didn't have to walk through crowds to get to our room."
0,0,0,0,0,0,0,0,0,0,0,We could just bypass all of that with the elevator.
1,0,0,0,0,0,0,0,0,0,0,By the way - the glass elevators are a nice touch!
0,0,0,0,0,0,0,0,0,0,0,We will definitely stay at the Pan Pacific again.
0,0,0,0,0,0,0,0,0,0,0,"We encountered many other tourists at different SF sights asking us where we were staying, and they said that we were lucky to be there because of the reputation of the place."
0,0,0,0,0,0,0,0,0,0,0,"Plus, many others weren't enamored with their accomodations."
0,0,0,0,0,0,0,0,0,0,0,"That felt good to know that on our first trip, we hit it on the mark with our hotel choice!"
0,0,0,0,0,0,0,0,0,0,1,Never Again!
0,0,0,0,0,0,0,0,0,0,0,I booked a room at the
0,0,0,0,0,0,0,0,0,0,1,"Elpalacio for my vacation as a getaway, big mistake."
0,0,0,0,0,0,0,1,0,0,0,"Problem #1, the remote control for the television did not work."
0,0,0,0,0,0,0,0,1,0,0,"They finally responded to the problem 3 hours later and offered to switch my room, which was not an opinion because I had already unpacked."
0,0,0,0,0,0,1,0,0,0,0,Problem #2 when I went to turn on the AC I noticed that there where ants crawling on top of the unit.
0,0,0,0,0,0,0,0,1,0,0,Problem #3 At about 9:45am housekeeper enter my room while I was in bed.
0,0,0,0,0,0,0,0,0,0,0,When she noticed I was there she ran out of the room.
0,0,0,0,0,0,0,0,0,0,0,I recieved a knock at my door around 11:00am by another housekeeping to clean the room.
0,0,0,0,0,0,0,0,0,0,0,"I then asked the housekeeper if she could give me 5 minutes, because I was on my way out and she said yes."
0,0,0,0,0,0,0,0,1,0,0,"When I exited the room, she appeared to be entering the room to clean, but when I returned at 2:30pm the room was still in the same condition which made me angry because I had returned to the room to rest."
0,0,0,0,0,0,0,0,0,0,0,"I immediately came out and approached another housekeeper, who informed that she was sending someone right away."
0,0,0,0,0,0,0,0,1,0,0,"I waited for another 45 minutes, still no one."
0,0,0,1,0,0,0,0,0,0,0,"I then went to the front desk where a gentleman gave me, the guest, directions to housekeeping so that I could inquire on my behalf because he was too busy on the phone."
0,0,0,0,0,0,0,0,0,0,0,He should have been the one to resolve the matter.
0,0,0,0,0,0,0,0,1,0,0,"Finally the housekeeper returned to the room to give fresh towels and empty the garbage pails, were left empy."
0,0,0,0,0,0,0,0,1,0,0,"She left a roll of gabage bags on the bathroom sink, I guess that was for me to do.Overall, I did not care for the service that I recieved."
0,1,0,0,0,0,1,0,0,0,0,"The room had an odor ( it's a good thing I brought the febreeze), and next time I think I'll spend the extra money and get something decent because this hotel was far from it."
0,0,0,0,1,0,0,0,0,0,1,Great hotel Hotel was conveniently located steps from a subway station and key bus routes.
0,0,0,0,0,0,0,0,1,0,0,Desk staff was friendly and very helpful at booking tours and providing directions.
0,0,0,0,0,0,0,1,0,0,0,"Only downside was lack of air conditioning in rooms, but in May, it was fine and could open windows to let cool air in when it got warm."
0,0,0,0,0,1,0,0,0,0,0,Breakfast had a lot of variety and was very good! Would definitely stay there again!
0,0,0,0,0,0,0,0,0,0,1,"Great Place We stayed here for 4 nights, and the experience was excellent."
0,0,0,0,0,0,0,1,0,0,0,For euro hotels the room was spacious and kept to a high standard.
0,0,0,0,0,0,0,1,0,0,0,Only minor point was that they are strict about no ironing in the room and no in room tea/coffee in normal double rooms.
0,0,0,0,0,0,0,0,0,0,1,However if you are travelling with a laptop they provide free internet in the rooms (decent speed ~2mbps) ask at reception for pass code.
0,0,0,0,1,0,0,0,0,0,0,"Its less than a 5min walk from the station, so is a perfect base for visiting florence and surrounding towns/cities."
0,0,0,0,0,0,0,0,0,1,0,The italian train system is cheap and v.reliable.
0,0,0,0,0,0,0,0,0,0,0,While there we visitied places like Pisa (1hr) and Viareggio (beaches 1hr 20mins) by train.
0,0,0,0,0,0,0,0,1,0,0,Also the staff are very friendly and it is based near a variety of restaurants/bars and clubs.
0,0,0,0,1,0,0,1,0,0,0,"Great location, rooms questionable"
0,0,0,0,0,0,0,0,0,0,1,My husband and I stayed here during a conference last week and it was alright.
0,0,0,0,0,0,0,0,1,0,0,The concierge was very informative and the front staff very polite.
0,0,0,0,0,0,1,0,0,0,0,The room cleaning was questionable though as they did not remove empty water bottles the whole time we stayed.
0,0,0,0,0,0,1,0,0,0,0,"They also only dumped the garbage, they did not replace the lining."
0,0,0,0,0,0,1,0,0,0,0,I think that towels were just refolded and replaced instead of giving new towels.
0,0,0,0,0,0,0,1,0,0,0,The showers were actually very small although there was excellent pressure from the showerhead.
0,0,0,0,0,0,0,0,1,0,0,"We didn't dine at the hotel, although we heard firsthand that there was one restaurant that was very slow in service (main course took 2 hours)."
0,0,0,0,1,0,0,0,0,0,0,"The location of this hotel was good, the subway station was not too far away."
0,0,0,0,0,0,0,0,0,0,1,"If I had to go to Boston again, I may look elsewhere to stay."
0,0,0,0,0,0,0,0,0,0,1,Good hotel Me and three other people stayed at this hotel in early
0,0,0,0,0,0,0,0,0,0,0,August 2006.
0,0,0,0,0,0,0,0,0,0,0,"We arrived in our car after a long journey from Las Vegas, and we were very tired."
0,0,0,1,0,0,0,0,1,0,0,"After we arrived, the bell men took our luggage into the hotel, and our car was parked for us."
0,0,0,1,0,0,0,0,1,0,0,We had requested connecting rooms when we booked and there were no problems at all with this.
0,0,0,0,0,0,0,0,0,1,0,We have stayed in numerous hotels before and more than half did not give us connecting rooms.
0,0,0,0,0,0,0,0,0,0,0,We went up to the rooms.
0,0,0,0,0,0,0,1,0,0,0,"The rooms were slightly outdated, with stripy coloured wall-paper, and country style curtains."
0,0,0,0,0,0,0,1,0,0,0,"Yet, the rooms had a balcony, plus the bed was a tempur one."
0,0,0,0,0,0,0,0,0,0,0,"Since we were tired, we ordered rooms service."
0,0,0,0,0,1,0,0,0,0,0,"The menu was pretty good with a choice of steaks, pizzas, pastas and salads."
0,0,0,0,0,1,0,0,0,0,0,The meal arrived in about 35 minutes and was v.good.
0,0,0,0,1,0,0,0,0,0,0,"The hotel is located about 15-20 minutes from central Hollywood, and is right in the center of Beverly Hills, on Beverwil Drive."
0,0,0,0,0,0,0,0,1,0,0,"Staff were friendly, and service was excellent."
0,0,0,0,0,1,0,1,0,0,0,"Breakfast wasn't to good, and the rooms could do with some updating."
0,0,0,0,0,0,0,0,0,0,1,"Overall, it was a really good hotel."
0,0,0,0,0,0,0,0,0,0,1,Great place to stay!
0,0,0,0,0,0,0,0,0,0,0,I was very happy with our stay here.
0,1,0,0,0,0,0,0,0,0,0,"Even with the weak dollar, I thought it was a great value."
0,0,0,0,0,0,0,0,0,0,1,Brilliant Berlin base
0,0,0,0,0,0,0,0,0,0,0,We stayed 4 nights here on a first visit to Berlin.
0,0,0,0,0,0,1,1,0,0,0,"We had a family suite for 3 adults - it was huge, comfortable and clean."
0,0,0,0,1,0,0,0,0,0,0,It's in a good position to see the sites of old East Berlin and close to public transport to go further afield.
0,0,0,0,0,1,0,0,0,0,0,The only meal is breakfast and we tended to go out for that - cheaper!
0,0,0,0,1,0,0,0,0,0,0,There are good coffee bars and restaurants nearby.
0,0,0,0,0,0,0,0,1,0,0,There is a small bar and the staff are very friendly and helpful.
0,0,0,0,0,0,0,0,0,0,1,Nice upper end place
1,0,0,0,0,0,0,1,0,0,0,"Very nice hotel, but rooms are small and area is newer live/work type."
0,0,0,0,0,0,0,0,0,0,0,Be sure to get the larger room and have breakfast included as it is $25 if you pay.
0,1,0,0,0,1,0,0,0,0,0,"Nice food due to the French Chef on staff, but pricey."
0,0,0,0,0,0,0,0,0,0,0,"Doesn't feel like Japan hotel, more like a contemporary Hilton."
0,0,0,0,1,0,0,0,0,0,0,"If you want to feel the city vibes and eat close by at more authentic restaurants, don't stay here."
0,0,0,0,0,0,0,0,0,0,0,"If you want out of the hustle more modern surroundings, this is your place."
0,0,0,0,0,0,0,0,0,0,1,Nothing Exciting Stayed here for one night before moving over to The Phoenician.
0,0,0,0,0,0,0,0,0,0,0,"While not bad, it certainly lacks many of the finer qualities of the area's better establishments (Four Seasons, Phoenician, Fairmont Scottsdale Princess)."
0,0,0,0,1,0,0,0,0,0,0,Located in a so so area of North Phoenix.
0,0,0,0,0,0,0,1,0,0,0,The room itself had a popcorn ceiling and poorly textured walls.
0,0,0,0,0,0,0,0,0,0,0,It struck me that if 6 Motel ever decided they wanted to go resort style this would be the place that they would open up.
0,0,0,0,0,0,0,1,0,0,0,"The comforter and bedding, as well as the entire interior, were all standard Hilton - nothing to connote the southwest (the comforter was a loudy itchy green floral print)."
